Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Train < Test,Best_C,Best_Kernel,Best_Gamma
BAX,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.005313900032809182,-0.1681505825264533,0,0.8,linear,scale
NEE,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.0318511469341955,-0.1395044874280855,0,0.2,linear,scale
BKR,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.02979702430130609,-0.08309291345511154,0,0.1,linear,scale
AMD,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.31700308608054784,-0.31828971625845975,0,0.1,linear,scale
LEN,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.18367847154483702,0.23735522240267493,1,0.9,linear,scale
KO,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.045343133384071393,0.017804624236711496,1,0.5,linear,scale
CPRT,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.12363528566744471,0.0810041001067332,0,0.2,linear,scale
BP,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.003678923493082387,0.0997199980612874,1,0.1,linear,scale
XOM,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.13832106742491598,-0.014398581803269417,1,0.6,linear,scale
JHX,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.16981507398035955,-0.07486288374907601,1,0.1,linear,scale
ABT,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.031511892644276104,-0.11012265881652801,0,0.9,linear,scale
ITUB,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.06983145692086079,-0.2410713392392031,0,0.3,linear,scale
^VIX,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-1.3584760050659812,-0.1922807797492726,1,0.1,linear,scale
APA,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.0635803481617014,0.18835679677804135,1,0.4,linear,scale
SHEL,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.021076823160686903,-0.020180361361639303,1,0.4,linear,scale
CNQ,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.06870609661523261,0.10389843558799852,1,0.1,linear,scale
TEVA,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.020831009154074005,-0.1858917086058717,0,0.4,linear,scale
BCS,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.14343009238447835,-0.14314403486997382,0,0.3,linear,scale
LYG,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.09689122758924551,-0.0483541524618103,1,0.7,linear,scale
TSCO,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.020435844958065708,0.0020384026376753794,1,0.5,linear,scale
VZ,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.011755989594135513,0.04036718265324919,1,0.3,linear,scale
BMY,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.14567106641288105,-0.20124238754535928,0,0.2,linear,scale
NEM,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.004881231014530973,-0.5301847648148748,0,0.1,linear,scale
USB,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.04515522705412751,-0.05215284862173051,0,0.6,linear,scale
CLF,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.26064213444511947,-0.2361222972603305,1,0.5,linear,scale
BBD,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.0694325462606291,-0.24544022381558267,0,0.2,linear,scale
DIS,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.04317121766369012,-0.011772302980545886,1,0.1,linear,scale
LUV,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.0974785994019309,0.08416471082058831,1,0.3,linear,scale
WIT,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.26200516269479407,0.08020328603004012,0,0.2,linear,scale
BSX,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.3237650778397454,0.13971956070479236,1,1.0,rbf,0.01
BB,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.08037724376400056,-0.2063640592491204,0,0.6,linear,scale
LNW,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.5222935619014168,0.022496749439105082,0,0.2,linear,scale
CVX,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.010016604605260004,0.08225894363952298,1,0.2,linear,scale
BBWI,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.11434270727021681,-0.23367341596552033,0,0.4,linear,scale
FAST,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.012910642485138811,-0.17516628397934927,0,0.2,linear,scale
CCJ,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.019691342586712908,-0.1245428009128649,0,0.2,linear,scale
GOOG,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.0884546206134129,0.18024560064121575,1,1.0,linear,scale
ES,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.10638516230191009,-0.10157265338939789,0,0.1,linear,scale
KR,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.005352279632338181,-0.03339948412760141,0,0.2,linear,scale
HPQ,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.1981425640476367,-0.159851467319882,1,0.1,linear,scale
IRM,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.1309748783989661,-0.010992259313534487,0,0.9,linear,scale
ON,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.3129699790102173,0.7131414320284709,1,0.6,rbf,0.01
AZN,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.1575396136664959,0.02814261948315179,0,0.1,linear,scale
TGT,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.08059230810707278,0.2607223561187789,1,0.3,linear,scale
HST,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.048269550240215404,-0.18407542565909024,0,0.1,linear,scale
T,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.05969079241700611,0.06119727617902121,1,0.8,linear,scale
GOOGL,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.1072520373440462,0.051803928910735195,1,0.5,linear,scale
LUMN,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.044949308463768,-0.004297455874625499,0,0.1,linear,scale
VALE,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.17328711856481877,0.2708058047525188,1,1.0,linear,scale
TJX,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.15405813396611678,-0.3612226376614005,0,0.1,linear,scale
CRM,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.051289023037667525,0.04867898440267299,1,0.1,linear,scale
NFLX,2014-02-13,2014-08-13,2014-08-14,2015-02-12,0.2563714984594055,-0.27652714965096553,0,0.1,linear,scale
LRCX,2014-02-13,2014-08-13,2014-08-14,2015-02-12,-0.3107423233511795,0.10687029054156108,1,0.1,linear,scale
CDE,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.9460721106599287,-0.9934372768430528,0,0.5,linear,scale
ORCL,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.11522606354994909,-0.01951325931457989,1,0.6,linear,scale
AMZN,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.17780202298978037,-0.06579996714391059,0,0.5,linear,scale
ASX,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.16932314778693802,0.051287254195102966,1,1.0,linear,scale
PTEN,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.47519043064546546,-0.4853237701352264,0,0.6,linear,scale
FHN,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.0944164101235524,-0.2309600898890425,0,0.7,linear,scale
KMB,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.14274774482420877,-0.0046549712166372974,1,1.0,linear,scale
OXY,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.014725474391254057,0.08614871995315856,1,0.4,linear,scale
ERIC,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.2335303798283803,0.09194394305283513,1,0.6,linear,scale
AES,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.2360176227239129,-0.2484708314050708,0,0.3,linear,scale
MSTR,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.5634857985372234,-0.027920046032211616,1,0.1,linear,scale
MRK,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.11572175205714527,-0.07749814489372758,0,0.6,linear,scale
NVDA,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.0689732132331269,-0.05925348897393151,1,1.0,linear,scale
CAG,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.21115848161884682,-0.06232561062025442,1,0.1,linear,scale
MCHP,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.11287336149822767,0.2002403332997341,1,0.2,linear,scale
FE,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.20580060683256313,0.05461043024828489,1,0.2,linear,scale
BA,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.024108395384289494,-0.049101405618567434,0,0.7,linear,scale
NVO,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.1970788347662211,-0.13638869526039,1,0.2,linear,scale
EQT,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.3322380261166477,-0.22203609558490084,1,0.4,linear,scale
INFY,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.08156624516615388,-0.21408352288052948,0,0.1,linear,scale
UMC,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.0022520297576374545,-0.1661396830763992,0,1.0,linear,scale
JNJ,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.15586847804337792,0.0364091029681941,1,0.1,linear,scale
PBR-A,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.9079099007378799,0.22611875038866527,0,0.9,rbf,scale
KEY,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.044829800613297915,-0.16287809268955655,0,0.9,linear,scale
CNC,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.09149929726675472,0.24398546267617707,1,0.2,linear,scale
MDLZ,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.00913941835335019,-0.09470662499892289,0,0.9,linear,scale
MDT,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.06626192120627361,-0.06322985639275616,1,0.1,linear,scale
GAP,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.301556817684631,-0.0686216644630214,1,0.2,linear,scale
MSFT,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.07534593889477378,0.10000043725813909,1,0.3,linear,scale
GSK,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.16812430736865439,0.1258592131718761,0,0.1,linear,scale
TXN,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.15335194955226059,-0.1153154713526981,0,0.1,linear,scale
GGB,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.32919780238785773,-0.015870682542298772,0,0.5,linear,scale
KGC,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.5101142540116952,-0.1454470941103338,1,0.5,linear,scale
PLUG,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.36889160870636956,-0.31606533243884816,0,0.8,linear,scale
INTC,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.20740232554658447,-0.2219519431726986,0,1.0,linear,scale
ABEV,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.23053039432746333,0.3314021065225978,1,0.7,linear,scale
FCX,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.026676306800905502,0.14033782560823377,1,0.7,linear,scale
EQNR,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.26726462129146045,-0.23327493006488012,0,0.4,linear,scale
NKE,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.24568602040689566,0.039151742622825086,1,0.2,linear,scale
AAPL,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.16371817923281143,-0.018284852666701906,0,0.1,linear,scale
AMAT,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.009170518892109705,0.057182012354976094,1,0.2,linear,scale
IAG,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.15392137184151275,0.2992898478536671,1,1.0,linear,scale
HBAN,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.2921139218973163,-0.0071700722442605,1,0.1,linear,scale
F,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.00610534204270821,-0.021990025095643295,0,0.2,linear,scale
BAC,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.034165532903663795,-0.051929943978274995,0,0.1,linear,scale
TU,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.1656325770240433,0.004005065293054705,1,0.1,linear,scale
MRVL,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.056949451543618024,0.043430563989595924,1,0.2,linear,scale
QCOM,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.00859861617901621,-0.0015126768644335119,1,0.4,linear,scale
EXC,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.24124831319320922,-0.09305280845178873,1,0.2,linear,scale
PBR,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.6012979651871221,-0.15036759892341656,0,0.6,linear,scale
TSM,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.08279958657528388,0.07571625642438679,0,0.5,linear,scale
CTRA,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.026165555891217912,-0.12620245508212258,0,0.8,rbf,0.01
VTRS,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.0853182300341117,0.22575919062403063,1,0.5,linear,scale
MU,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.334250340966383,-0.26830766044658183,0,0.3,linear,scale
C,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.057005045837069,0.0785606268084401,1,0.1,linear,scale
DVN,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.0897790409857416,-0.38842308992361446,0,0.9,linear,scale
WMT,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.0619483381924548,-0.12147691300506484,0,0.1,linear,scale
APH,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.0011662078194163098,-0.043141862368795976,0,0.8,linear,scale
MS,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.13183423521151552,-0.168263183482784,0,0.1,linear,scale
PPL,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.1227098453160939,-0.052682291948653585,1,0.2,linear,scale
SONY,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.21618649056023792,0.07053950030187123,0,0.8,linear,scale
WFC,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.07248324896489983,-0.043157939838665796,0,0.7,linear,scale
PFE,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.1022570308288982,0.0319615865324915,0,0.1,linear,scale
PCG,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.021943549828733904,-0.03700337317093101,0,0.1,linear,scale
RIG,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.40706932662804024,-0.4219857129328371,0,0.8,linear,scale
CCL,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.10061955265093772,-0.12095642428304172,0,0.2,linear,scale
B,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.565255941895821,0.23152767302991265,1,1.0,linear,scale
CSCO,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.14439404874673759,0.030792141367072513,1,0.1,linear,scale
HAL,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.2841557799235176,-0.45687117733498445,0,0.6,linear,scale
LOW,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.005466584584597282,-0.16020886484485364,0,0.4,linear,scale
CSX,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.014569881556542087,-0.0005908528700919249,0,1.0,linear,scale
WDC,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.0396292635427593,0.20918169511245574,1,0.8,linear,scale
NOK,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.45675510772424144,0.1259255352062832,1,0.3,linear,scale
HD,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.08791183465067662,-0.12333261485355108,0,1.0,linear,scale
MNST,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.30808293293499917,0.03752460443366828,0,0.2,linear,scale
SBUX,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.03822021386527179,0.011146278273372098,1,0.7,linear,scale
RF,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.07540455078858078,-0.1238147346359099,0,0.3,linear,scale
IPG,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.1192501820881539,-0.3382494012299319,0,0.9,linear,scale
VLY,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.11241332098498591,-0.160465034457123,0,0.9,linear,scale
UNH,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.05851628394263751,-0.2757658911368293,0,0.6,linear,scale
NGD,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.24935006837216014,0.26854927564642206,1,0.2,linear,scale
HL,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.7704349601977295,-0.16887222257732193,1,0.7,linear,scale
SLB,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.12937223028922112,-0.17151858439611814,0,0.1,linear,scale
CMCSA,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.1436301697680273,-0.0255399743239863,0,0.4,linear,scale
EXAS,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.27362514796994725,0.1493180120954962,1,0.3,linear,scale
BAX,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.18822195865013208,0.1723329051430796,1,0.1,linear,scale
NEE,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.0981743051739646,-0.0371054403762228,1,0.1,linear,scale
BKR,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.19805255805510302,-0.4533496774380055,0,1.0,linear,scale
AMD,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.33748638569881223,0.5437215005694094,1,0.8,linear,scale
LEN,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.05832349884053192,-0.0807286324584827,0,0.4,linear,scale
KO,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.058214461620673515,-0.027841686539254503,0,0.1,linear,scale
CPRT,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.09956147372863003,-0.0872313609988536,0,0.5,linear,scale
BP,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.057336416463297867,-0.08801907120226451,0,0.3,linear,scale
XOM,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.06271250025469473,-0.11525152496096551,0,1.0,linear,scale
JHX,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.27472110298087293,-0.02878349056997527,1,0.2,linear,scale
ABT,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.17114444870357032,-0.09483960538794811,1,0.1,linear,scale
ITUB,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.15403694224038672,0.03816878860470569,1,1.0,rbf,scale
^VIX,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.18019516413154046,-0.7659839809168013,0,1.0,linear,scale
APA,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.23760985887905922,-0.2138315530297588,0,0.9,linear,scale
SHEL,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.0695853040266539,0.07416378549763092,1,0.8,linear,scale
CNQ,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.1230605639381137,-0.044969633074385666,1,1.0,linear,scale
TEVA,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.20418856456681228,-0.24392290777744663,0,0.7,linear,scale
BCS,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.01220763727263931,0.05353400809595659,1,0.1,linear,scale
LYG,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.16099833360948843,-0.06432301811652502,1,0.8,linear,scale
TSCO,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.023479991501243212,0.11805166032659951,1,0.7,linear,scale
VZ,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.0009545918162644973,-0.021611784242899494,0,0.9,linear,scale
BMY,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.18912717044623012,-0.1603961554333435,1,0.6,linear,scale
NEM,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.5761643764147598,0.14071450766032367,1,0.1,linear,scale
USB,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.05356690338061802,-0.1183783509351134,0,0.1,linear,scale
CLF,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.07087047716248183,-0.9685881643977281,0,0.1,linear,scale
BBD,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.1823114918785836,0.3055711268166539,1,1.0,rbf,scale
DIS,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.06533134878229929,0.017313425767512,0,0.7,linear,scale
LUV,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.1704272821314704,0.022448470044852595,0,0.7,linear,scale
WIT,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.03985390016837029,-0.1716363073180194,0,0.1,linear,scale
BSX,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.18229043937545777,-0.2051198764220265,0,0.1,linear,scale
BB,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.23194044505667427,0.5252924210954941,1,0.2,linear,scale
LNW,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.21303272889199593,-0.4566796302107889,0,0.6,linear,scale
CVX,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.20211360280022758,-0.07349029915407804,0,0.1,linear,scale
BBWI,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.20351332927343127,-0.1794338280129409,1,0.1,linear,scale
FAST,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.11759125793281691,-0.1094980593516687,1,0.8,linear,scale
CCJ,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.19642718372752546,-0.25450621992016664,0,0.9,linear,scale
GOOG,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.14084386122784814,0.23114486386969924,1,0.8,linear,scale
ES,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.06205432715637148,-0.07285679596559141,0,0.3,linear,scale
KR,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.052691562496427105,0.04083136507887118,0,0.6,linear,scale
HPQ,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.07988559552605223,-0.05551263804874131,1,0.1,linear,scale
IRM,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.05975941832590142,-0.0771152698721039,0,0.3,linear,scale
ON,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.1783535067084989,-0.3865166233064677,0,0.5,linear,scale
AZN,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.009012221358403088,0.11304668309366882,1,1.0,linear,scale
TGT,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.03478564999624801,0.11891823466250578,1,0.2,linear,scale
HST,2014-08-14,2015-02-12,2015-02-13,2015-08-13,-0.05880864469428411,0.08378385052759188,1,0.3,linear,scale
T,2014-08-14,2015-02-12,2015-02-13,2015-08-13,0.0682939865291973,-0.040314514418406805,0,0.6,linear,scale
