Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Model_train_>_Market_train,Model_test_>_Market_test,Trigger_Up,Trigger_Down
IPG,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.2895293272574442,0.08247717625956198,0.3413158949733616,-0.16336417593974875,0.8482737883626569,0,1,0.0,-1.1111111111111112
VLY,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.11679087218793571,-0.3125880866665828,-0.13649466385989467,0.012963818061585157,-0.8556442346186957,1,0,1.6666666666666667,0.0
UNH,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.07353571261857667,0.09281405590992471,-0.05725406467967179,0.07887370736133903,-1.284375406881561,1,1,0.0,-0.5555555555555556
NGD,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.22459669921516057,0.17929728660518301,0.34900099302714704,-0.04028141444663662,0.6435417196583458,0,1,0.5555555555555556,-2.2222222222222223
HL,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.1370092988833019,-0.1531644458476935,0.573819201369197,-0.3375137086873368,0.23876736532409923,0,1,1.1111111111111112,-1.6666666666666667
SLB,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.507982025135969,-0.07619249202918627,0.2966540988817308,0.28074093520269827,1.7123715028744297,1,0,0.0,0.0
CMCSA,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.30652805668558625,-0.08288434155196302,0.15624306129896065,0.23708081273618498,1.961866684748741,1,0,0.0,-0.5555555555555556
EXAS,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.075978773395889,-0.20319175436425851,0.8090924320923131,0.02921565776664578,0.09390617237564303,0,0,0.0,-1.1111111111111112
BAX,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.07077075661995472,-0.043776900997966814,-0.2966748227855161,-0.03516822092946871,-0.23854655395250413,1,0,1.1111111111111112,-1.6666666666666667
NEE,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.1269432331918813,-0.051470174240209915,-0.05304158295140404,-0.09050305224933342,-2.393277615944926,1,1,0.5555555555555556,-0.5555555555555556
BKR,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.2105532695349024,-0.020525115210623494,0.26926252789298766,0.3034797256904051,0.7819627602195804,0,0,0.0,-1.1111111111111112
AMD,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.23205009598132872,-0.018760471609468244,0.4454252567492331,0.060254685639418507,0.520963040297396,0,0,0.0,-1.6666666666666667
LEN,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.31715068530444923,0.16962063721629633,0.33690086078420745,0.124596444384512,0.9413768921997244,0,1,0.0,-0.5555555555555556
KO,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0315489449022283,0.0011410442711095,0.06051711658003267,-0.055168141832622974,0.5213226717519738,0,1,1.1111111111111112,-1.6666666666666667
CPRT,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.09756450763321992,0.034725636498786384,0.31585075504379007,0.1869000165983855,0.30889433086741686,0,0,0.0,-1.6666666666666667
BP,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.3071388851434652,-0.030388578395383503,0.28805681567003255,0.08507160930575094,1.0662441172552954,1,0,0.0,-1.6666666666666667
XOM,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.15670542118270314,-0.035494917926311126,0.22645754328692072,0.12452021502723315,0.6919858747392577,0,0,0.5555555555555556,-1.1111111111111112
JHX,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.215969669455794,0.2397846671377199,0.11967082365754221,0.25587942302525296,1.8046977772445756,1,0,1.1111111111111112,-1.6666666666666667
ABT,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.044296611786978295,0.022321572748033102,-0.002272132680686833,0.009343780568910678,-19.495609637368567,1,1,1.6666666666666667,-1.1111111111111112
ITUB,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0107912078605882,0.0,-0.11571106906474515,0.2213801009516437,-0.093259944340762,1,0,2.2222222222222223,-1.6666666666666667
^VIX,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0,0.05534499296765368,-0.13565009527547967,-0.026867563636030323,-0.0,1,1,2.2222222222222223,-1.6666666666666667
APA,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0313355395712134,-0.0571676925349067,0.12195499024487409,0.19568145004876314,0.25694347978950755,0,0,1.6666666666666667,-1.6666666666666667
SHEL,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.24982417717434602,0.0674191693008017,0.16559596871254523,0.17720745119165626,1.5086368292455892,1,0,0.0,-1.1111111111111112
CNQ,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.2243331095291094,0.2313716071320072,0.148824018493337,0.22560300752984036,1.5073716715904497,1,1,0.0,-1.6666666666666667
TEVA,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.47531122966401707,0.03565865613096293,0.10220447364688896,0.19477991362322478,4.650591238365868,1,0,0.0,-0.5555555555555556
BCS,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0,0.0,-0.005857578568790531,0.16397971763605168,-0.0,1,0,2.2222222222222223,-2.2222222222222223
LYG,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.04653236450201291,0.056424619395159886,0.1604968355590751,0.020997410952404094,0.2899269903977979,0,1,0.0,-1.6666666666666667
TSCO,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.12933827798529643,-0.08038377713610101,0.23133247559439338,-0.08538751670310708,0.5591012574130387,0,1,0.5555555555555556,-1.6666666666666667
VZ,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0403261290628485,0.08382569316235321,-0.004012191893512732,-0.09023293839076117,-10.050897398016124,1,1,1.1111111111111112,-1.1111111111111112
BMY,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.08635311814813938,0.044841515662246895,-0.01951076590685377,-0.11604221363615749,-4.425921491775222,1,1,0.5555555555555556,-0.5555555555555556
NEM,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.1389065440881094,-0.08070697728564712,0.22167477293897342,-0.13541890931204595,0.6266231481664811,0,1,0.0,-2.2222222222222223
USB,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.09342720135536212,0.257805654743245,-0.12471563144764027,0.02203619870586686,-0.7491218243527551,1,1,0.5555555555555556,0.0
CLF,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.32748324575763876,0.19844466485169698,0.3593282687440291,-0.12199389213476142,0.9113762379517225,0,1,0.5555555555555556,-1.6666666666666667
BBD,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.22153835467315883,-0.09098352613434496,-0.3303031011477383,0.1818968959784549,-0.6707123060708683,1,0,1.1111111111111112,-0.5555555555555556
DIS,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.3115745646610588,-0.23502887722273305,-0.01919570150459954,-0.14775525480631926,-16.231475811728032,1,0,0.0,0.0
LUV,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0630813716531687,-0.015989113980611994,-0.04180775629955479,-0.058634655146183316,-1.5088437466289106,1,1,1.6666666666666667,-1.1111111111111112
WIT,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0,0.0,-0.0609325954819499,0.12353757160086148,-0.0,1,0,2.2222222222222223,-1.6666666666666667
BSX,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.10989340133517589,0.09810713808249329,0.22527451117234337,0.11614840697458038,0.4878199524805687,0,0,0.0,-1.1111111111111112
BB,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.5768057964145519,-0.21734850018493504,-0.20500691933102805,0.33224599149639983,-2.8135918450790145,1,0,0.0,0.0
LNW,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.08551324311747982,0.1765091532306507,0.3573078677539353,0.2472662072399585,0.23932650477310402,0,0,0.5555555555555556,-1.6666666666666667
CVX,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.10029548881173313,0.11316559420633902,0.1118848571450204,0.09731673398902713,0.8964170073679798,0,1,0.0,-1.1111111111111112
BBWI,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.026610646709522803,0.11314909435679019,0.09384347021548542,-0.057238505834990135,0.2835641803145052,0,1,1.6666666666666667,-1.6666666666666667
FAST,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0285853791890587,-0.010902147161534401,0.12666564521207074,0.0657337954996326,0.22567586610559992,0,0,1.6666666666666667,-1.6666666666666667
CCJ,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0184123864689502,0.08110135552024421,0.00025881520638910624,0.5480241324874938,71.14105359508426,1,0,1.6666666666666667,-2.2222222222222223
GOOG,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.16129403045305132,0.13431707455160855,0.1087304255940716,0.26562165803813315,1.4834305078066914,1,0,0.0,-1.1111111111111112
ES,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0,0.0064968674619104005,-0.10233943251020491,-0.176165592919255,-0.0,1,1,2.2222222222222223,-1.6666666666666667
KR,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.060218334709022096,-0.052891435255583215,0.11758374911472233,-0.04237298487449583,0.5121314396113461,0,0,0.0,-1.6666666666666667
HPQ,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.07492970575157201,-0.014321976132209605,0.1338678825864576,-0.022805374280173315,0.5597287736524794,0,1,1.1111111111111112,-1.6666666666666667
IRM,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.06218621705803591,0.041130790865212305,0.1256669700097757,0.23165063316469586,0.49484933911590623,0,0,0.5555555555555556,-1.6666666666666667
ON,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.1340339386764569,0.05398456222673459,0.2787844365001532,0.25688050869048834,0.48077984682040614,0,0,1.1111111111111112,-1.1111111111111112
AZN,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.09834630148678869,-0.2871318752985858,0.24649712488546166,0.022938997128891712,0.3989754506568248,0,0,0.0,-0.5555555555555556
TGT,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0661216122726158,-0.06846974123308709,0.07339418032590364,-0.31894309222920497,0.9009108348782653,0,1,1.1111111111111112,-2.2222222222222223
HST,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.09681834426042009,0.06340074651837752,0.009287418517524468,0.09740678463949472,10.42467765157058,1,0,0.5555555555555556,-1.6666666666666667
T,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.026096440952532197,0.03304878359218652,0.19758650027726937,-0.17046707778305753,0.13207603209688698,0,1,1.1111111111111112,-1.6666666666666667
GOOGL,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.20159749620824663,0.22458325153164452,0.10605151633734054,0.2633128159789289,1.9009393092219704,1,0,0.0,0.0
LUMN,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.7437135082653051,-0.29544116621371136,-1.1110462780562531,-0.45173138077703157,-0.6693812156649431,1,1,1.6666666666666667,0.0
VALE,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0831902950455755,0.06802096545681569,0.20702433721819363,-0.04951623712146847,0.4018382387472491,0,1,0.0,-1.6666666666666667
TJX,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.0869543555235103,0.03185050099817431,0.2209916530728662,0.17187858346979332,0.3934734833393883,0,0,0.5555555555555556,-1.6666666666666667
CRM,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.5186825429208289,0.17603506592484078,0.30488637660029705,0.09075239810447762,1.701232271197268,1,1,0.0,0.0
NFLX,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.1750393738704799,0.35419942551523415,0.4398039530812507,0.1908789303723666,0.3979940895122937,0,1,0.0,-1.6666666666666667
LRCX,2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.22372702883662599,-0.08879227609602791,0.34767969735579557,0.2643271247639359,0.6434860319372532,0,0,1.1111111111111112,-1.1111111111111112
CDE,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.19987897624795664,-0.5405243323082435,-0.2613541303993023,0.5491818145488522,-0.7647821595265297,1,0,2.2222222222222223,-0.5555555555555556
ORCL,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.2276633298220828,0.1712957829953549,0.21676932617015976,0.22157192044476956,1.050256204807185,1,0,0.5555555555555556,-0.5555555555555556
AMZN,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.1379526391701893,0.30165076208434083,0.3167134065860951,0.36662239634389304,0.4355756223179911,0,0,0.0,-1.6666666666666667
ASX,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.0492703644101644,0.24369034988487234,0.09153565322403179,0.43742988951899886,0.5382641918726041,0,0,0.5555555555555556,-1.1111111111111112
PTEN,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.05260542063035121,0.00840804019853219,0.311822279759963,-0.15038740806947784,0.16870321348059614,0,1,1.1111111111111112,-1.6666666666666667
FHN,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.4361641144888512,0.3966672600567513,-0.2989330984551366,0.33775158607133016,-1.4590693260228258,1,1,0.0,0.0
KMB,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.029047345972164497,-0.1474971937020933,-0.031141392821977008,0.04694052718087328,-0.9327568017980652,1,0,1.1111111111111112,-1.1111111111111112
OXY,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.08674227197448493,0.19018608487875338,0.0776819869898124,0.02311570451331535,1.1166330231210584,1,1,0.0,-0.5555555555555556
ERIC,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.25556720949697986,0.0707339094246272,-0.049041219971233584,0.14987171051229153,-5.211273488850594,1,0,1.1111111111111112,-0.5555555555555556
AES,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.1183696440844836,0.10156098402867939,-0.29455087157835363,0.10944759803345719,-0.40186485767364644,1,0,1.6666666666666667,0.0
MSTR,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.0,-0.3536421265708035,0.42595108627520273,2.03608381858367,0.0,0,0,2.2222222222222223,-2.2222222222222223
MRK,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.0315898686707933,0.021049011896375598,0.011265320501208195,0.19481828645270455,2.8041695455895215,1,0,1.1111111111111112,-1.6666666666666667
NVDA,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.25027544290476256,0.5807720415535325,0.5262808094257063,0.8390260993039618,0.4755549478953465,0,0,0.0,-1.6666666666666667
CAG,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.15407921263311952,-0.029124638355226693,-0.247556713775629,0.0684021575318426,-0.6223996525207067,1,0,1.1111111111111112,0.0
MCHP,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.033372883407559006,0.18098662403817423,0.035509598170770505,0.16158228869471875,0.9398271207425174,0,1,0.0,-2.2222222222222223
FE,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.16744574126863287,-0.11720424188377832,-0.0547931974430471,0.1009393339683471,-3.0559585693585154,1,0,0.0,0.0
BA,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.08355084701664336,0.018892341530540917,0.008366276797603926,-0.016611163938551193,9.986622369531457,1,1,0.5555555555555556,0.0
NVO,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.502913584686583,-0.1422750068600154,0.19699932628887903,0.3735903358700333,2.552869566412184,1,0,0.0,0.0
EQT,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.293665728565577,-0.023613651519991972,0.2821762605489061,-0.07206365006845791,1.040717344521899,1,1,0.5555555555555556,-1.1111111111111112
INFY,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.27132627690937194,-0.1498605402378706,0.0649198536027078,0.054865629285029784,4.179403708606868,1,0,0.0,-0.5555555555555556
UMC,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.36199190609855536,0.1440855599010494,-0.11199693071765777,0.15932804272306217,-3.2321591652465047,1,0,0.5555555555555556,0.0
JNJ,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.21275808501046997,0.12604695370056976,0.06697556542673408,-0.0008945571530515938,3.1766523157346143,1,1,0.0,0.0
PBR-A,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.4193931184526885,0.13850344119162503,0.6888487674611113,0.14455761024423602,0.608831921117381,0,0,0.5555555555555556,-1.6666666666666667
KEY,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.004816708828151092,0.07988797508283349,-0.05754447244386847,0.436837880306886,-0.08370410959713867,1,0,1.1111111111111112,-2.2222222222222223
CNC,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.010765970429966102,0.008545427481642987,0.10674484049324733,0.11351461627025805,0.10085705669912128,0,0,1.1111111111111112,-2.2222222222222223
MDLZ,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.07413558216927431,0.12218646050723586,0.024940806411129692,0.0127016757677549,2.9724613128864883,1,1,0.0,0.0
MDT,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.024898453418929,0.009934689074565099,0.030781177658930892,0.08271652295944,0.8088856669103084,0,0,2.2222222222222223,-1.6666666666666667
GAP,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.0285545022972217,0.027421155938182402,0.22876897429654575,1.1025254863206262,0.12481807196550802,0,0,1.6666666666666667,-1.6666666666666667
MSFT,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.07792906986232996,0.17606484676439868,0.15779735661853322,0.31456104409914176,0.4938553568468157,0,0,0.0,-2.2222222222222223
GSK,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.1138432566620701,0.05369768180151909,0.1022204308699397,0.16499748253070015,1.113703549214332,1,0,0.0,-1.1111111111111112
TXN,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.09311616452315219,0.11398810928553664,-0.06647381452196319,0.09024597653210661,-1.400794661669164,1,1,0.0,0.0
GGB,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.1890050144552881,0.025406847426888104,0.10223185698230582,-0.08387358481206827,1.8487878439692327,1,1,0.5555555555555556,-1.1111111111111112
KGC,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.15519345558149067,0.0750373804094921,0.14487607028751634,0.2313428066737847,1.0712152481324126,1,0,0.5555555555555556,-1.1111111111111112
PLUG,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.29710145364057083,0.8791237799370466,-0.23383675626836514,-0.46082516322036177,-1.2705506969126759,1,1,1.1111111111111112,0.0
INTC,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.48394665435578804,-0.32261508219267376,0.20681812091284862,0.25989348704122095,2.3399625343260855,1,0,0.0,0.0
ABEV,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.3304936678130865,-0.3970814851620972,-0.001326016252416527,0.028175557672935614,-249.2380219403767,1,0,0.0,0.0
FCX,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.23837125156922717,0.17792553367762684,0.015219843095911952,0.23932111920896584,15.661873126225174,1,0,0.0,0.0
EQNR,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.0791124410842896,0.0073984114308687995,0.24483724404985277,-0.10231471311423068,0.3231225763519093,0,1,0.0,-1.6666666666666667
NKE,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.16862194455969587,-0.05814134727318755,-0.24220439164937987,0.057599812703145944,-0.6961968914411615,1,0,2.2222222222222223,-0.5555555555555556
AAPL,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.2265854370102718,-0.05145155417595472,0.11931554987877514,-0.0023208050101842966,1.8990436472067815,1,0,0.0,0.0
AMAT,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.1621695795018098,-0.053150233042452505,0.17061793897872676,0.46642944553199583,0.9504837561191597,0,0,0.5555555555555556,-1.6666666666666667
IAG,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.6153374641953623,-0.3193714094614642,-0.13392863242251885,0.4719635747259103,-4.594517640216709,1,0,0.0,0.0
HBAN,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.0189241177021211,0.025166839585486003,-0.0126162790654343,0.3118975722339015,-1.4999761501763882,1,0,1.6666666666666667,-2.2222222222222223
F,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.21723400062694706,0.057691069701410296,0.13433324202542324,0.07582314783737099,1.617127654715833,1,0,0.5555555555555556,-1.1111111111111112
BAC,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.1285638280413403,0.3209416687322707,-0.0016351925406103438,0.3417114680844387,-78.62305193329296,1,0,0.0,0.0
TU,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.10571524239279718,0.15763984828711194,-0.12814952090681977,-0.012434134305413489,-0.8249366961712247,1,1,1.1111111111111112,0.0
MRVL,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.3132065279823331,0.0870333214476082,0.33247881404534313,0.33160126266024104,0.9420345440104293,0,0,1.1111111111111112,-1.1111111111111112
QCOM,2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.45613550227249894,-0.03390656958741557,-0.07131126937874371,0.45087120600355696,-6.3964013857319255,1,0,0.0,0.0
